ASIN,SKU,製品概要,ブランド,タイトル,タイトルリンク,URL,メイン画像,親ASIN,カテゴリー,親カテゴリー,親カテゴリーBSR,親カテゴリーBSR増加数,親カテゴリーBSR成長率,子カテゴリー,子カテゴリーBSR,月間販売数,月間販売数成長率,月間販売額(￥),子ASIN販売数,子ASIN販売額(￥),バリエーション数,価格(￥),prime価格(￥),Coupon,Q&A,評価数,月間評価値増加数,評価値,評価率,FBA(￥),粗利益,等級,出品日付,販売時間,配送方法,配送料金(￥),LQS,セラー数,BuyBoxセラー,BuyBoxタイプ,セラー所在地,セラー情報,セラーリンク,Best Sellerマーク,スポンサー,ブランド紹介,スポンサー ブランド,タイムセール,Amazon's Choice,New Releaseマーク,A+ページ,動画紹介,ACキーワード,重量,重量,体積,体積
B0DWMM8SRQ,色: 032 ベージュ | サイズ: a.バスタオル | スタイル: 2枚組,商品の寸法:120長さ x 60幅 cm | 色:032 ベージュ | 材質:コットン | タオルの形状タイプ:バスタオル | ブランド:タオル研究所,タオル研究所,【Amazon.co.jp限定】タオル研究所[さらっとタッチ]#032 バスタオル ベージュ 2枚セット ホテル仕様 畔織り 高速吸水 綿100% 耐久性 【選べる5色】Japan Technology,https://www.amazon.co.jp/stores/%E3%82%BF%E3%82%AA%E3%83%AB%E7%A0%94%E7%A9%B6%E6%89%80/page/814C6EB9-873D-4F81-A93B-9C7ECB441947?lp_asin=B0DWMM8SRQ&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,https://www.amazon.co.jp/dp/B0DWMM8SRQ,https://m.media-amazon.com/images/I/31tSMCca-PL._AC_US600_.jpg,B0DXPS7WXW,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"1,850","-1,093",-0.88,フェイスタオル,21,"1,495",409%,"2,676,050",,,20,"1,790.00",,,,41,35,4.7 ,2.34%,514.00,56%,,2025-02-09,63 ,AMZ,,3,1,Amazon,AMZ,,,,,,,,,,,Y,N,,0.45 キログラム,,120長さ x 60幅 cm,
B0DWMND5Q4,色: 032 ベージュ | サイズ: a.バスタオル | スタイル: 4枚組,商品の寸法:120長さ x 60幅 cm | 色:032 ベージュ | 材質:コットン | タオルの形状タイプ:バスタオル | ブランド:タオル研究所,タオル研究所,【Amazon.co.jp限定】タオル研究所[さらっとタッチ]#032 バスタオル ベージュ 4枚セット ホテル仕様 畔織り 高速吸水 綿100% 耐久性 【選べる5色】Japan Technology,https://www.amazon.co.jp/stores/%E3%82%BF%E3%82%AA%E3%83%AB%E7%A0%94%E7%A9%B6%E6%89%80/page/814C6EB9-873D-4F81-A93B-9C7ECB441947?lp_asin=B0DWMND5Q4&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,https://www.amazon.co.jp/dp/B0DWMND5Q4,https://m.media-amazon.com/images/I/31A-McZ4lUL._AC_US600_.jpg,B0DXPS7WXW,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"1,850","-1,093",-0.88,フェイスタオル,21,"1,495",409%,"5,217,550",,,20,"3,490.00",,,,41,35,4.7 ,2.34%,675.00,66%,,2025-02-09,63 ,AMZ,,3,1,Amazon,AMZ,,,,,,,,,,,Y,N,,0.9 キログラム,,120長さ x 60幅 cm,
B0DWMNB5ZY,色: 032 ピンク | サイズ: b.フェイスタオル | スタイル: 10枚組,商品の寸法:80長さ x 34幅 cm | 色:032 ピンク | 材質:コットン | 商品の個数:10 | ブランド:タオル研究所,タオル研究所,【Amazon.co.jp限定】タオル研究所[さらっとタッチ]#032 フェイスタオル ピンク 10枚セット ホテル仕様 畔織り キッチン 高速吸水 綿100% 耐久性 【選べる5色】Japan Technology,https://www.amazon.co.jp/stores/%E3%82%BF%E3%82%AA%E3%83%AB%E7%A0%94%E7%A9%B6%E6%89%80/page/814C6EB9-873D-4F81-A93B-9C7ECB441947?ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,https://www.amazon.co.jp/dp/B0DWMNB5ZY,https://m.media-amazon.com/images/I/71dYGDUgdIL._AC_US600_.jpg,B0DXPS7WXW,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"1,850","-1,093",-0.88,フェイスタオル,21,"1,495",409%,"5,217,550",,,20,"3,490.00",,,,41,35,4.7 ,2.34%,675.00,66%,,2025-02-09,63 ,AMZ,,3,1,Amazon,AMZ,,,,,,,,,,,Y,N,,0.87 キログラム,,80 x 34 x 0.5 cm,80.00 x 34.00 x 0.50 cm
B0DWMLRNCQ,色: 032 グレー | サイズ: b.フェイスタオル | スタイル: 10枚組,商品の寸法:80長さ x 34幅 cm | 色:032 グレー | 材質:コットン | 商品の個数:10 | ブランド:タオル研究所,タオル研究所,【Amazon.co.jp限定】タオル研究所[さらっとタッチ]#032 フェイスタオル グレー 10枚セット ホテル仕様 畔織り キッチン 高速吸水 綿100% 耐久性 【選べる5色】Japan Technology,https://www.amazon.co.jp/stores/%E3%82%BF%E3%82%AA%E3%83%AB%E7%A0%94%E7%A9%B6%E6%89%80/page/814C6EB9-873D-4F81-A93B-9C7ECB441947?lp_asin=B0DWMLRNCQ&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,https://www.amazon.co.jp/dp/B0DWMLRNCQ,https://m.media-amazon.com/images/I/71PBDILaQlL._AC_US600_.jpg,B0DXPS7WXW,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"1,850","-1,093",-0.88,フェイスタオル,21,"1,495",409%,"5,217,550",,,20,"3,490.00",,,,41,35,4.7 ,2.34%,514.00,70%,,2025-02-09,63 ,AMZ,,3,1,Amazon,AMZ,,,,,,,,,,,Y,N,,0.87 キログラム,,80 x 34 x 0.5 cm,80.00 x 34.00 x 0.50 cm
B0CKWY7PRF,商品荷物数: 5 | 色: ミルキーベージュ,商品の寸法:85長さ x 34幅 cm | 色:ミルキーベージュ | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない ミルキーベージュ 5枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CKWY7PRF,https://m.media-amazon.com/images/I/41lgYy29llL._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"2,085,248",,,73,"1,408.00",,,,467,0,4.2 ,0.00%,318.00,62%,,2023-10-10,551 ,FBM,,,1,8年タオルのお店 ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.38 キログラム,,35 x 22 x 3 cm,35.00 x 22.00 x 3.00 cm
B0CKWX8CB2,商品荷物数: 3 | 色: メロンシャーベット,商品の寸法:85長さ x 34幅 cm | 色:メロンシャーベット | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない メロンシャーベット 3枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CKWX8CB2,https://m.media-amazon.com/images/I/41hYwG15EEL._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"1,792,010",,,73,"1,210.00",,,,467,0,4.2 ,0.00%,318.00,59%,,2023-10-10,551 ,FBM,,,1,8年タオルのお店 ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.23 キログラム,,35 x 21.5 x 2 cm,35.00 x 21.50 x 2.00 cm
B0CPHRJ34P,商品荷物数: 4 | 色: ミルキーベージュ,商品の寸法:85長さ x 34幅 cm | 色:ミルキーベージュ | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない ミルキーベージュ 4枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CPHRJ34P,https://m.media-amazon.com/images/I/71flGJUw1sL._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"1,917,895",,,73,"1,295.00",,,,467,0,4.2 ,0.00%,318.00,60%,,2023-11-22,508 ,FBM,,,1,8年タオルのお店 ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,300 g,300.00 g,85 x 34 x 0.5 cm,85.00 x 34.00 x 0.50 cm
B0CKWXH2NM,商品荷物数: 3 | 色: ネイビー,商品の寸法:85長さ x 34幅 cm | 色:ネイビー | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない ネイビー 3枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CKWXH2NM,https://m.media-amazon.com/images/I/414xy1xgafL._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"1,792,010",,,73,"1,210.00",,,,467,0,4.2 ,0.00%,318.00,59%,,2023-10-10,551 ,FBM,,,1,8年タオルのお店 ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.23 キログラム,,35 x 21.5 x 2 cm,35.00 x 21.50 x 2.00 cm
B0CKWWQXV9,色: ブルーシェル | 商品荷物数: 5,商品の寸法:85長さ x 34幅 cm | 色:ブルーシェル | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない ブルーシェル 5枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CKWWQXV9,https://m.media-amazon.com/images/I/51syi9imqqL._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"2,576,940",,,73,"1,740.00",,,,467,0,4.2 ,0.00%,318.00,67%,,2023-10-10,551 ,FBM,,,1,8年タオルのお店 ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.37 キログラム,,85長さ x 34幅 cm,
B0CKWW83NP,色: ブルーシェル | 商品荷物数: 3,商品の寸法:85長さ x 34幅 cm | 色:ブルーシェル | 材質:コットン | ブランド:8年タオル | スタイル:クラシック,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない ブルーシェル 3枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CKWW83NP,https://m.media-amazon.com/images/I/51OLQzHpW7L._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"1,792,010",,,73,"1,210.00",,,,467,0,4.2 ,0.00%,318.00,59%,,2023-10-10,551 ,FBM,,,1,8年タオルのお店 ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.23 キログラム,,35 x 21.5 x 2 cm,35.00 x 21.50 x 2.00 cm
B0CKWVTC9G,商品荷物数: 5 | 色: ターコイズ,商品の寸法:85長さ x 34幅 cm | 色:ターコイズ | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない ターコイズ 5枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CKWVTC9G,https://m.media-amazon.com/images/I/516VnCHDimL._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"2,576,940",,,73,"1,740.00",,,,467,0,4.2 ,0.00%,318.00,67%,,2023-10-10,551 ,FBM,,,1,8年タオルのお店 ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.38 キログラム,,35 x 21.5 x 3 cm,35.00 x 21.50 x 3.00 cm
B0CKWXKP3F,商品荷物数: 3 | 色: ベビーブルー,商品の寸法:85長さ x 34幅 cm | 色:ベビーブルー | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない ベビーブルー 3枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CKWXKP3F,https://m.media-amazon.com/images/I/51juoiCySCL._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"1,792,010",,,73,"1,210.00",,,,467,0,4.2 ,0.00%,318.00,59%,,2023-10-10,551 ,FBM,,6,1,8年タオルのお店 ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.23 キログラム,,35 x 21.5 x 2 cm,35.00 x 21.50 x 2.00 cm
B0CPHTQPBN,商品荷物数: 4 | 色: チェリー,商品の寸法:85長さ x 34幅 cm | 色:チェリー | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない チェリー 4枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CPHTQPBN,https://m.media-amazon.com/images/I/51TeFMpOuhL._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"2,369,600",,,73,"1,600.00",,,,467,0,4.2 ,0.00%,318.00,65%,,2023-12-04,496 ,FBM,,,1,8年タオルのお店 ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.31 キログラム,,35 x 21.5 x 2 cm,35.00 x 21.50 x 2.00 cm
B0CKWX3DN8,商品荷物数: 5 | 色: シナモンシュガー,商品の寸法:85長さ x 34幅 cm | 色:シナモンシュガー | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない シナモンシュガー 5枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CKWX3DN8,https://m.media-amazon.com/images/I/51F+7tbfZdL._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"2,294,069",,,73,"1,549.00",,,,467,0,4.2 ,0.00%,318.00,64%,,2023-10-10,551 ,FBM,,,1,8年タオルのお店 ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.38 キログラム,,35 x 22 x 3 cm,35.00 x 22.00 x 3.00 cm
B0CPHV5272,商品荷物数: 4 | 色: ベビーブルー,商品の寸法:85長さ x 34幅 cm | 色:ベビーブルー | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない ベビーブルー 4枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CPHV5272,https://m.media-amazon.com/images/I/412ZA4dL6xL._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"2,154,855",,,73,"1,455.00",,,,467,0,4.2 ,0.00%,318.00,63%,,2023-12-04,496 ,FBM,,,1,タオルとふとんのお店ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.31 キログラム,,35 x 22 x 2 cm,35.00 x 22.00 x 2.00 cm
B0CPHPVB8N,商品荷物数: 4 | 色: パステルレモン,商品の寸法:85長さ x 34幅 cm | 色:パステルレモン | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない パステルレモン 4枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CPHPVB8N,https://m.media-amazon.com/images/I/41q64aV+xFL._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"2,108,944",,,73,"1,424.00",,,,467,0,4.2 ,0.00%,318.00,63%,,2023-12-04,496 ,FBM,,,1,8年タオルのお店 ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.31 キログラム,,35 x 22 x 2 cm,35.00 x 22.00 x 2.00 cm
B0CPHT9Y1K,商品荷物数: 4 | 色: スモーキーアクア,商品の寸法:85長さ x 34幅 cm | 色:スモーキーアクア | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない スモーキーアクア 4枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CPHT9Y1K,https://m.media-amazon.com/images/I/41Puf6dCR8L._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"2,369,600",,,73,"1,600.00",,,,467,0,4.2 ,0.00%,318.00,65%,,2023-12-04,496 ,FBM,,,1,タオルとふとんのお店ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.31 キログラム,,35 x 22 x 2 cm,35.00 x 22.00 x 2.00 cm
B0CPHVYYBR,商品荷物数: 4 | 色: ターコイズ,商品の寸法:85長さ x 34幅 cm | 色:ターコイズ | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない ターコイズ 4枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CPHVYYBR,https://m.media-amazon.com/images/I/41RLWcHREsL._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"2,369,600",,,73,"1,600.00",,,,467,0,4.2 ,0.00%,318.00,65%,,2023-12-04,496 ,FBM,,,1,タオルとふとんのお店ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.31 キログラム,,35 x 22 x 2 cm,35.00 x 22.00 x 2.00 cm
B0CPHJF777,商品荷物数: 4 | 色: シナモンシュガー,商品の寸法:85長さ x 34幅 cm | 色:シナモンシュガー | 材質:コットン | ブランド:8年タオル | 対象年齢:大人,8年タオル,8年タオル フェイスタオル 34×85cm 綿100% 薄手 速乾 高吸水 耐久性 かさばらない シナモンシュガー 4枚セット,https://www.amazon.co.jp/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-jp&field-keywords=8%E5%B9%B4%E3%82%BF%E3%82%AA%E3%83%AB,https://www.amazon.co.jp/dp/B0CPHJF777,https://m.media-amazon.com/images/I/41c6o6Ct-EL._AC_US600_.jpg,B0CKX3QNVY,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:フェイスタオル,ホーム＆キッチン,"2,439",-341,-0.16,フェイスタオル,19,"1,481",259%,"2,108,944",,,73,"1,424.00",,,,467,0,4.2 ,0.00%,318.00,63%,,2023-12-04,496 ,FBM,,,1,8年タオルのお店 ふわりら,FBM,JP,"会社名：株式会社タカトシ物産
電話番号：048-948-8676
オフィス住所：
青柳２－３－１３
草加市
埼玉県
3400002
JP
マネージャー：小嶋 未姫",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2H5SVEY2R7QGE,,,,,,,,Y,N,,0.31 キログラム,,35 x 22 x 2 cm,35.00 x 22.00 x 2.00 cm
B09CYBDJGZ,色: ネイチャーフレンズ,色:ネイチャーフレンズ | 材質:コットン | タオルの形状タイプ:ハンドタオル | ブランド:丸眞 | 対象年齢:子ども,丸眞,丸眞 ミニタオル 5枚組 ピッコリーノ ネイチャーフレンズ ピッコリーノ 入園入学グッズ 入園入学準備 保育園 幼稚園 小学校 女の子 0165007900,https://www.amazon.co.jp/stores/%E4%B8%B8%E7%9C%9E/page/7256AE9E-A749-43D2-9147-0CB9CE71E0D4?ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,https://www.amazon.co.jp/dp/B09CYBDJGZ,https://m.media-amazon.com/images/I/41m1sarAlCL._AC_US600_.jpg,B0DQL68R9G,ホーム＆キッチン:バス・トイレ・洗面用品:タオル:ハンドタオル,ホーム＆キッチン,"1,084",381,0.26,ハンドタオル,7,"1,469",42%,"807,950",,,12,550.00,,,,90,2,4.5 ,0.14%,252.00,39%,,2021-08-16,"1,336 ",AMZ,,,7,Amazon,AMZ,,,,,,,,,,,Y,N,,50 グラム,,15長さ x 15幅 cm,
